Flight_No.,Booking_Code,Departure_Timestamp,Arrival_Timestamp,Passenger_Name,Seat_No.,Class,Fare,Extras,Loyalty_Points,Status,Gate,Terminal,Baggage_Claim,Duration_Hours,Layovers,Layover_Locations,Aircraft_Type,Pilot,Cabin_Crew,Inflight_Entertainment,Meal_Option,Wifi_Available,Window_Seat,Aisle_Seat,Emergency_Exit_Row,Number_of_Stops,Reward_Program_Member,Airline_Name
5326,BRWL,2023-10-22 01:43:58,2023-11-26 00:09:40,Name_SCMBO,SeatWFU,First,404.08,Extra Baggage,0,Cancelled,GateFD,C,ClaimEEJ,838.4,2,LOCASI,TypeQFM,Pilot_XGGJ,Crew_VZNH,True,Non-Vegetarian,Not Available,True,False,True,2,False,KLM Royal Dutch Airlines
4568,BKBU,2023-03-01 16:07:08,2023-05-11 23:40:49,Name_QANAX,SeatYSX,First,932.4,Meal,0,Confirmed,GateKU,C,ClaimXWR,1711.6,0,LOCOBG,TypeUIE,Pilot_MFTQ,Crew_AGWH,True,Vegetarian,Not Available,False,True,True,0,False,Delta Air Lines
8622,BJMZ,2023-01-26 20:30:29,2023-06-09 13:18:20,Name_VYKCM,SeatVOI,First,800.48,No Extras,630,Pending,GateFG,D,ClaimMXB,3208.8,2,LOCLQU,TypeGIW,Pilot_IMIL,Crew_GYWP,True,No Meal,Available,False,True,False,2,True,Singapore Airlines
9080,BMOY,2023-09-05 19:28:06,2023-10-06 16:48:14,Name_WVIOI,SeatNIU,Business,191.41,No Extras,0,Pending,GateKU,A,ClaimPKJ,741.3,2,LOCBWH,TypeZSY,Pilot_QMOO,Crew_VZIA,True,No Meal,Not Available,False,True,False,2,False,Singapore Airlines
3402,BMIF,2023-06-15 12:34:08,2023-06-17 17:59:51,Name_YGYGY,SeatWVB,Business,341.59,No Extras,0,Cancelled,GateSC,C,ClaimQFF,53.4,2,LOCDBN,TypeGNZ,Pilot_VLCM,Crew_DHNS,False,Vegan,Not Available,True,False,False,2,True,KLM Royal Dutch Airlines
2647,BCTT,2023-03-17 13:33:08,2023-07-05 17:17:29,Name_BBWZV,SeatHOX,First,742.57,No Extras,0,Confirmed,GateSC,A,ClaimJDO,2643.7,1,LOCYIT,TypeXLL,Pilot_IKPT,Crew_ZGMD,True,No Meal,Not Available,True,False,True,1,False,Singapore Airlines
4556,BIDT,2023-04-19 18:17:14,2023-06-11 11:28:48,Name_VUAWR,SeatLIZ,Business,572.88,Extra Baggage,3708,Confirmed,GateLA,D,ClaimZHG,1265.2,0,LOCNHS,TypeUTX,Pilot_UYZO,Crew_OFJR,True,Non-Vegetarian,Available,True,False,True,0,True,Hawaiian Airlines
3193,BEVX,2023-02-11 10:14:44,2023-04-13 15:26:14,Name_PXJWP,SeatKQN,Business,806.88,Extra Baggage,4475,Confirmed,GateWJ,A,ClaimWOA,1469.2,2,LOCXTS,TypeEOV,Pilot_EZHW,Crew_ADRZ,False,Vegetarian,Not Available,False,True,False,2,True,American Airline
4104,BLQE,2023-05-21 04:33:48,2023-09-11 17:09:50,Name_MBBJX,SeatFTV,First,207.98,Extra Baggage,0,Pending,GateKT,C,ClaimFLU,2724.6,0,LOCOQW,TypeBIY,Pilot_HOMB,Crew_DKAI,False,Vegetarian,Not Available,False,True,False,0,True,Allegiant Air
5355,BYZD,2023-01-23 02:07:27,2023-08-20 19:53:03,Name_LEHQI,SeatCYM,First,400.07,Extra Baggage,0,Pending,GateDC,D,ClaimOFV,5033.8,1,LOCTDR,TypeXGP,Pilot_UFBZ,Crew_WEYY,True,Vegetarian,Not Available,False,True,False,1,True,Singapore Airlines
3134,BHIQ,2023-02-08 18:54:39,2023-08-29 15:28:21,Name_XVOMN,SeatPLV,First,768.92,Extra Baggage,0,Confirmed,GateTN,C,ClaimTAG,4844.6,2,LOCFBK,TypeUWM,Pilot_GHUA,Crew_LMPC,False,Vegetarian,Available,False,True,True,2,False,American Airline
4903,BXHE,2023-11-19 23:49:39,2023-12-05 20:02:05,Name_HQKHN,SeatMVS,First,442.01,Extra Baggage,0,Cancelled,GateXV,D,ClaimVOV,380.2,0,LOCVMT,TypeOFB,Pilot_JHHZ,Crew_ARDX,True,Vegan,Not Available,False,True,True,0,True,Delta Air Lines
4613,BJRW,2023-06-13 19:31:54,2023-10-05 22:21:41,Name_ALTJL,SeatZUZ,Economy,681.4,Extra Baggage,0,Pending,GateXB,C,ClaimICB,2738.8,1,LOCQJN,TypeHVI,Pilot_JFRJ,Crew_VVBU,False,Vegetarian,Available,False,True,True,1,True,KLM Royal Dutch Airlines
9583,BNEO,2023-03-06 17:32:33,2023-10-10 03:33:25,Name_SOCZI,SeatIXJ,Economy,235.91,No Extras,0,Pending,GateSM,A,ClaimNKV,5218.0,0,LOCIDV,TypeJFW,Pilot_JQSM,Crew_MGYL,False,Non-Vegetarian,Available,True,False,True,0,True,Air Canada
3279,BEVL,2023-02-15 22:14:54,2023-09-19 18:34:40,Name_HJHPK,SeatSQV,Business,669.31,No Extras,0,Confirmed,GateLN,A,ClaimUKI,5180.3,2,LOCWOK,TypeDTB,Pilot_IQWE,Crew_IQDM,False,Vegan,Not Available,True,False,True,2,True,Frontier Airlines
2152,BJHA,2023-06-11 14:52:26,2023-11-27 23:53:57,Name_WXXZV,SeatGZY,Economy,214.32,Extra Baggage,0,Cancelled,GateWQ,B,ClaimNNE,4065.0,0,LOCDLY,TypeILE,Pilot_YCXN,Crew_ZJMW,False,Vegetarian,Available,False,True,True,0,False,Emirates
2294,BCPW,2023-03-24 07:35:31,2023-06-17 14:38:24,Name_HRGCH,SeatZXQ,Business,773.85,Extra Baggage,0,Pending,GateQO,D,ClaimRWH,2047.0,2,LOCCUE,TypeTYQ,Pilot_TZKS,Crew_XYKE,True,Non-Vegetarian,Available,True,False,True,2,False,Delta Air Lines
9657,BKIJ,2023-03-25 20:47:40,2023-06-17 22:28:39,Name_EESQN,SeatZND,First,565.03,Extra Baggage,320,Confirmed,GateYV,A,ClaimLXZ,2017.7,0,LOCFKB,TypeLSI,Pilot_SEZL,Crew_DSCE,True,Vegetarian,Available,False,True,False,0,True,British Airways
6289,BBTK,2023-01-02 08:20:33,2023-08-31 20:17:55,Name_RBWRG,SeatPTA,First,458.84,No Extras,0,Cancelled,GateZW,D,ClaimCEI,5796.0,1,LOCYHF,TypeZOH,Pilot_UHYF,Crew_YRDB,False,Non-Vegetarian,Not Available,True,False,True,1,False,Alaska Airlines
4245,BTKG,2023-07-08 23:37:55,2023-11-19 11:17:12,Name_QRPWG,SeatFQR,Business,116.99,Meal,0,Confirmed,GateWL,A,ClaimMNE,3203.7,2,LOCAYK,TypeMSA,Pilot_SNSU,Crew_MCRF,False,Non-Vegetarian,Not Available,False,True,True,2,False,Alaska Airlines
7068,BUKE,2023-05-16 23:47:05,2023-11-06 03:40:25,Name_RLZPN,SeatRUY,Economy,681.81,Extra Baggage,0,Cancelled,GateEQ,B,ClaimVXB,4155.9,2,LOCGHT,TypeSUX,Pilot_KIIC,Crew_JEWW,False,Non-Vegetarian,Available,False,True,False,2,False,Hawaiian Airlines
7716,BWLR,2023-02-09 14:30:18,2023-06-14 18:48:57,Name_GYHNV,SeatLEQ,First,230.74,Extra Baggage,0,Cancelled,GateEV,B,ClaimIYT,3004.3,1,LOCDQQ,TypeZZQ,Pilot_AMJO,Crew_ZWYH,False,Non-Vegetarian,Available,False,True,True,1,True,KLM Royal Dutch Airlines
7654,BXVE,2023-06-25 08:36:40,2023-08-13 11:04:19,Name_TNCHS,SeatTEJ,First,165.9,Extra Baggage,0,Cancelled,GateQW,D,ClaimGGJ,1178.5,0,LOCXKP,TypeVRD,Pilot_QDHF,Crew_MSRQ,False,Non-Vegetarian,Not Available,True,False,True,0,True,SkyWest Airlines
9679,BOLA,2023-01-14 16:35:55,2023-09-13 20:01:53,Name_LKUKC,SeatZDK,First,198.47,Meal,0,Confirmed,GateEJ,D,ClaimLWG,5811.4,0,LOCHGC,TypeEUO,Pilot_DLWL,Crew_PMEW,False,Vegan,Not Available,False,True,False,0,False,Spirit Airlines
3938,BRFF,2023-04-02 07:21:36,2023-07-03 03:30:29,Name_IKWSJ,SeatSIA,First,225.66,No Extras,0,Confirmed,GateZN,D,ClaimOQQ,2204.1,1,LOCIIA,TypePDN,Pilot_FFCP,Crew_ZUUM,False,Vegetarian,Not Available,False,True,False,1,False,Allegiant Air
3626,BKYK,2023-06-06 23:26:32,2023-09-16 17:05:25,Name_WPDAD,SeatVVV,Economy,700.44,Meal,0,Confirmed,GateQM,C,ClaimNUM,2441.6,2,LOCLHD,TypeWKI,Pilot_ROAE,Crew_RKKP,True,Vegan,Not Available,False,True,True,2,False,Allegiant Air
1949,BPFA,2023-09-06 00:15:58,2023-09-09 10:07:06,Name_ZHPFA,SeatMOE,First,512.72,Meal,0,Cancelled,GateFC,D,ClaimEFP,81.9,2,LOCNYJ,TypeFRN,Pilot_SEMZ,Crew_HVPC,True,Non-Vegetarian,Available,True,False,True,2,False,Emirates
5075,BWPC,2023-07-03 01:55:22,2023-09-22 23:10:08,Name_PATPV,SeatPZS,Business,493.86,Extra Baggage,0,Pending,GateFT,D,ClaimXYQ,1965.2,0,LOCFDH,TypeOBE,Pilot_JQWZ,Crew_LYVZ,False,Non-Vegetarian,Not Available,True,False,False,0,False,Hawaiian Airlines
2658,BXFC,2023-04-10 18:10:57,2023-05-17 19:23:42,Name_DYBNF,SeatIVS,First,489.74,No Extras,0,Confirmed,GateRO,B,ClaimUIP,889.2,1,LOCKUK,TypeJSM,Pilot_JDCM,Crew_ZFGP,True,Vegetarian,Not Available,False,True,False,1,False,Air France
7932,BSHV,2023-05-26 05:05:17,2023-11-24 19:17:52,Name_WTLEN,SeatEJA,First,441.15,Extra Baggage,0,Pending,GateWK,C,ClaimQOL,4382.2,1,LOCQYA,TypeTST,Pilot_WCDT,Crew_QYKJ,True,Vegan,Available,True,False,False,1,False,Southwest Airlines
9053,BBSO,2023-03-14 03:46:24,2023-05-14 16:57:29,Name_ERPUP,SeatZYH,First,539.57,Extra Baggage,0,Cancelled,GateDQ,D,ClaimFQY,1477.2,1,LOCJTK,TypeQQS,Pilot_OJUG,Crew_PFQE,False,Vegan,Not Available,False,True,False,1,True,Frontier Airlines
7959,BVNN,2023-06-23 02:08:41,2023-10-28 10:41:35,Name_JKUED,SeatXZW,Economy,202.46,No Extras,0,Confirmed,GateNX,C,ClaimCKV,3056.5,0,LOCQZP,TypeYSJ,Pilot_JEJV,Crew_YBEQ,True,No Meal,Not Available,True,False,True,0,False,Hawaiian Airlines
2817,BWDX,2023-01-11 07:23:12,2023-06-22 11:22:37,Name_ZTGFO,SeatLFZ,First,319.33,No Extras,0,Confirmed,GateAN,A,ClaimKTQ,3892.0,2,LOCMDQ,TypeQSH,Pilot_XSDQ,Crew_UAMU,True,Vegetarian,Available,False,True,True,2,False,British Airways
9382,BSVG,2023-03-16 10:31:57,2023-12-05 14:45:59,Name_OXQJR,SeatBGC,First,145.25,Meal,0,Pending,GateZJ,D,ClaimLAR,6340.2,1,LOCRAJ,TypeRLO,Pilot_FGOS,Crew_HSLK,False,Vegetarian,Available,False,True,True,1,True,Hawaiian Airlines
1460,BPHO,2023-03-27 18:48:34,2023-05-26 15:38:28,Name_KRBCF,SeatETQ,First,844.82,Extra Baggage,0,Cancelled,GateQT,D,ClaimIKH,1436.8,0,LOCDSO,TypePLL,Pilot_SSTF,Crew_DVJA,True,Vegetarian,Not Available,True,False,True,0,True,Southwest Airlines
8971,BTEV,2023-09-15 02:42:27,2023-11-08 10:29:02,Name_CGCOM,SeatWAT,Business,999.93,No Extras,0,Confirmed,GateDY,D,ClaimBWW,1303.8,2,LOCRJN,TypeCKA,Pilot_DSME,Crew_HAWN,True,Vegan,Available,True,False,False,2,False,Qantas
7015,BALI,2023-05-20 05:55:18,2023-10-11 05:38:41,Name_FBBSH,SeatHNM,First,718.48,Extra Baggage,0,Pending,GateOS,D,ClaimPUY,3455.7,1,LOCYHB,TypeBRM,Pilot_ZBHC,Crew_TGAO,True,Non-Vegetarian,Not Available,True,False,False,1,True,KLM Royal Dutch Airlines
7376,BSRG,2023-01-06 07:23:39,2023-09-02 10:00:29,Name_IBGQO,SeatLYY,First,95.37,Meal,0,Cancelled,GateTT,C,ClaimNLP,5738.6,0,LOCEEC,TypeNZV,Pilot_RUYU,Crew_JCHN,False,Vegan,Available,True,False,False,0,True,Air France
3521,BKKT,2023-03-14 20:27:20,2023-05-16 08:00:58,Name_DVWMC,SeatXEV,Economy,498.36,Extra Baggage,0,Confirmed,GateAI,B,ClaimNRR,1499.6,2,LOCCHE,TypeSET,Pilot_XJNW,Crew_LUYD,True,Vegan,Not Available,True,False,True,2,False,United Airlines
4476,BTZO,2023-05-28 11:37:18,2023-08-28 13:15:46,Name_LCUSI,SeatBIB,First,56.26,No Extras,0,Confirmed,GateAC,C,ClaimGWR,2209.6,2,LOCWZD,TypeKDQ,Pilot_XJSF,Crew_YZNM,True,No Meal,Not Available,False,True,True,2,True,JetBlue Airways
3705,BYWY,2023-01-18 10:38:56,2023-10-27 02:02:18,Name_PRZPL,SeatAEZ,Economy,312.26,Meal,0,Pending,GateOD,C,ClaimKPH,6759.4,2,LOCCJE,TypeEBC,Pilot_ZVYB,Crew_RUWD,False,Non-Vegetarian,Not Available,True,False,True,2,True,JetBlue Airways
5366,BQCZ,2023-02-22 18:31:44,2023-05-05 17:56:37,Name_GWSXL,SeatXSF,Business,126.34,No Extras,0,Cancelled,GateGZ,B,ClaimDSB,1727.4,0,LOCJOW,TypeILN,Pilot_FYHN,Crew_AGGA,False,Vegan,Available,False,True,False,0,False,Air France
1027,BKZM,2023-01-20 22:25:23,2023-05-13 01:19:28,Name_KLSUQ,SeatILH,First,449.24,Meal,0,Cancelled,GateYV,B,ClaimZCJ,2690.9,0,LOCBGU,TypeRSC,Pilot_PQWC,Crew_ZJSM,True,Vegetarian,Available,False,True,False,0,False,Emirates
5231,BFNK,2023-05-04 15:41:40,2023-11-02 21:30:22,Name_OJDRM,SeatFRD,Economy,459.95,No Extras,0,Confirmed,GateHX,D,ClaimEIW,4373.8,2,LOCINW,TypeBPB,Pilot_ETTP,Crew_FMKR,False,No Meal,Not Available,False,True,False,2,False,Air France
7548,BMQN,2023-02-05 18:28:03,2023-10-17 01:26:17,Name_ETTDP,SeatGYZ,Business,217.54,No Extras,0,Cancelled,GateQH,D,ClaimNCP,6079.0,1,LOCPOZ,TypeCHB,Pilot_UYZC,Crew_VBLF,True,Vegan,Not Available,True,False,False,1,True,Delta Air Lines
4024,BUND,2023-01-17 03:08:43,2023-03-05 08:49:21,Name_UYYTI,SeatBGN,Business,837.98,No Extras,0,Cancelled,GateFN,A,ClaimILO,1133.7,0,LOCSYG,TypeKYW,Pilot_VZBO,Crew_XCGT,False,Vegan,Available,False,True,False,0,True,British Airways
2264,BDNN,2023-02-19 22:14:46,2023-03-24 20:26:22,Name_XUXGR,SeatHZO,First,778.8,Extra Baggage,0,Pending,GateTS,B,ClaimWZE,790.2,1,LOCXQQ,TypePFY,Pilot_QHLA,Crew_TBCG,True,Vegan,Available,True,False,True,1,False,Southwest Airlines
7587,BGPN,2023-07-15 18:56:03,2023-12-24 13:53:42,Name_JOXIR,SeatGUU,First,835.68,No Extras,0,Confirmed,GateJU,D,ClaimFOT,3883.0,0,LOCFBG,TypeQYZ,Pilot_UXEG,Crew_FOKI,False,No Meal,Available,False,True,True,0,False,Allegiant Air
7577,BEGQ,2023-06-28 22:42:48,2023-11-11 08:51:23,Name_KLBZI,SeatNYA,Business,568.93,Meal,0,Confirmed,GateVM,D,ClaimIIO,3250.1,1,LOCMBB,TypeTCA,Pilot_HLDI,Crew_WOIP,False,Non-Vegetarian,Available,True,False,True,1,False,British Airways
2251,BOYX,2023-06-01 05:15:19,2023-07-13 01:50:01,Name_QCNCF,SeatGNB,First,57.82,Meal,0,Cancelled,GateIQ,D,ClaimTTY,1004.6,1,LOCQGI,TypeGWN,Pilot_HQZO,Crew_KDPW,True,Vegan,Available,True,False,True,1,False,Allegiant Air
4870,BGJR,2023-03-26 20:40:33,2023-11-21 05:10:56,Name_KWCOH,SeatPEF,Economy,927.58,Extra Baggage,0,Confirmed,GateDZ,D,ClaimKCD,5744.5,1,LOCVEL,TypeIBR,Pilot_UOIO,Crew_LRKD,True,Non-Vegetarian,Available,True,False,False,1,False,Hawaiian Airlines
2326,BKVN,2023-01-28 05:17:53,2023-08-28 14:59:16,Name_BKNCJ,SeatZTT,First,923.16,Meal,0,Pending,GateLM,B,ClaimCDP,5097.7,1,LOCTKH,TypeSZI,Pilot_GVNM,Crew_LPWX,False,Vegetarian,Available,True,False,False,1,True,Frontier Airlines
7177,BDCX,2023-02-07 04:35:44,2023-05-25 15:37:41,Name_RRLVS,SeatETS,Economy,566.51,No Extras,0,Pending,GateIP,D,ClaimXRQ,2579.0,2,LOCWWP,TypePFB,Pilot_XRXR,Crew_RAON,False,Non-Vegetarian,Available,True,False,False,2,False,United Airlines
1361,BNTC,2023-09-19 12:00:19,2023-10-31 14:08:56,Name_SIAYL,SeatZIQ,Economy,908.64,No Extras,0,Cancelled,GateNU,D,ClaimGAU,1010.1,2,LOCRFT,TypeVAV,Pilot_QVYC,Crew_WHDY,False,Non-Vegetarian,Available,True,False,False,2,False,KLM Royal Dutch Airlines
2218,BUYZ,2023-04-25 01:16:21,2023-10-01 16:28:08,Name_BBEVX,SeatFAM,Economy,303.43,Meal,0,Cancelled,GateJN,B,ClaimHIQ,3831.2,1,LOCPRN,TypeQCV,Pilot_VVBY,Crew_CYBX,True,Vegetarian,Available,True,False,True,1,True,Lufthansa
1605,BCYT,2023-05-05 11:03:22,2023-08-23 05:26:06,Name_ALEZN,SeatUNS,Business,541.31,Meal,0,Confirmed,GateRP,A,ClaimUTH,2634.4,0,LOCYZS,TypeEEI,Pilot_YUEA,Crew_WTVG,False,Vegan,Available,True,False,False,0,False,Hawaiian Airlines
6959,BLJT,2023-04-18 04:08:00,2023-10-28 08:14:58,Name_HKRJI,SeatUNN,Economy,704.76,Meal,623,Confirmed,GateKW,D,ClaimUPG,4636.1,0,LOCBED,TypeJUP,Pilot_XNDH,Crew_RILI,True,Vegetarian,Not Available,False,True,False,0,True,SkyWest Airlines
2670,BRLX,2023-03-04 14:39:36,2023-04-17 14:11:59,Name_OJDKW,SeatHHY,First,527.79,Extra Baggage,0,Confirmed,GateNG,D,ClaimRBH,1055.5,1,LOCXJB,TypeEIS,Pilot_GYOL,Crew_IUHJ,False,No Meal,Available,False,True,True,1,True,United Airlines
5443,BDSS,2023-03-11 03:18:56,2023-09-18 20:49:40,Name_QRQXA,SeatTRM,Economy,856.92,Meal,0,Cancelled,GateLP,D,ClaimIUF,4601.5,1,LOCNKF,TypeRVU,Pilot_DSOI,Crew_UYAK,True,Non-Vegetarian,Not Available,False,True,True,1,True,JetBlue Airways
2277,BQHK,2023-01-10 23:19:07,2023-11-25 20:49:40,Name_YLWOU,SeatXXI,First,564.85,Extra Baggage,0,Confirmed,GateSG,B,ClaimHTG,7653.5,0,LOCHWZ,TypeSLU,Pilot_XQKL,Crew_TUIE,True,Vegetarian,Available,True,False,True,0,False,Allegiant Air
1398,BEEM,2023-05-18 03:23:18,2023-09-08 16:46:33,Name_QTCGA,SeatZWB,Business,208.92,No Extras,0,Cancelled,GateTY,D,ClaimQBB,2725.4,0,LOCPKA,TypeYRO,Pilot_QESO,Crew_UHIR,False,No Meal,Not Available,True,False,True,0,False,British Airways
3172,BDMP,2023-08-23 02:19:36,2023-10-16 01:24:40,Name_ZTKEC,SeatMHG,Business,837.58,No Extras,0,Confirmed,GateWI,A,ClaimXAM,1295.1,0,LOCHJK,TypePQW,Pilot_BYZO,Crew_WITN,False,No Meal,Available,False,True,False,0,False,Southwest Airlines
3810,BLNU,2023-07-02 18:43:52,2023-07-06 17:57:32,Name_UTUIX,SeatNFV,Economy,721.67,No Extras,0,Pending,GateOF,B,ClaimTMW,95.2,1,LOCOWT,TypeNYG,Pilot_VGCJ,Crew_PPGH,True,No Meal,Available,False,True,True,1,False,British Airways
7274,BUIF,2023-10-02 09:46:12,2023-10-31 19:04:24,Name_HBSPP,SeatIUX,First,537.0,Meal,0,Cancelled,GateKX,A,ClaimYAS,705.3,2,LOCDHT,TypeBIO,Pilot_KBOW,Crew_TSSB,False,Non-Vegetarian,Available,True,False,False,2,False,Air Canada
6681,BYHP,2023-04-29 23:27:39,2023-09-29 17:22:57,Name_DJQYO,SeatZKY,Economy,522.83,Meal,0,Confirmed,GateOX,C,ClaimXZP,3665.9,0,LOCOUY,TypeSKZ,Pilot_GMHJ,Crew_BHNE,False,Vegetarian,Available,True,False,True,0,True,JetBlue Airways
3939,BSBF,2023-06-07 06:10:06,2023-07-21 04:45:16,Name_RBHJY,SeatVMM,Economy,706.39,No Extras,0,Cancelled,GateKD,D,ClaimOQF,1054.6,0,LOCPNH,TypeXBH,Pilot_DHZW,Crew_SDGZ,True,Non-Vegetarian,Available,False,True,True,0,False,Allegiant Air
1944,BBSS,2023-03-21 17:34:55,2023-10-18 08:27:30,Name_ARPJE,SeatVNQ,First,680.86,No Extras,0,Cancelled,GateFM,D,ClaimMOB,5054.9,1,LOCVLW,TypeHST,Pilot_PFCD,Crew_FKXJ,False,Vegetarian,Available,True,False,True,1,True,Hawaiian Airlines
6965,BMQU,2023-02-16 21:41:57,2023-12-05 02:43:33,Name_IJEGF,SeatZOI,Business,298.34,No Extras,0,Pending,GateYM,D,ClaimHQO,6989.0,1,LOCAYZ,TypeOMQ,Pilot_HYKS,Crew_SLDY,False,No Meal,Not Available,True,False,True,1,False,Spirit Airlines
7348,BHIW,2023-09-22 14:15:13,2023-12-02 12:22:49,Name_NVRMJ,SeatITC,Economy,762.19,No Extras,0,Confirmed,GateVE,C,ClaimMBR,1702.1,1,LOCOGP,TypeUZC,Pilot_MKGP,Crew_PBGY,False,No Meal,Not Available,False,True,False,1,False,Delta Air Lines
8770,BEHI,2023-07-21 05:37:12,2023-12-21 02:43:31,Name_NHVND,SeatSRH,Economy,862.05,Extra Baggage,2396,Confirmed,GateJQ,C,ClaimIMB,3669.1,1,LOCSKR,TypeXUL,Pilot_NBZZ,Crew_HURO,False,Vegan,Not Available,False,True,False,1,True,Spirit Airlines
8099,BPPL,2023-03-05 23:07:08,2023-08-09 14:01:36,Name_WIWFB,SeatZRO,Economy,274.33,No Extras,0,Confirmed,GateSZ,A,ClaimHKM,3758.9,0,LOCRDR,TypeCJI,Pilot_MAYF,Crew_LGRI,False,Non-Vegetarian,Available,True,False,True,0,False,Frontier Airlines
2196,BYYK,2023-02-15 21:38:40,2023-03-11 21:34:01,Name_CWKQA,SeatKGU,Economy,477.25,No Extras,0,Pending,GateIY,B,ClaimQUF,575.9,2,LOCQDX,TypeEPP,Pilot_TBLR,Crew_TFQI,False,Vegan,Available,True,False,True,2,False,Spirit Airlines
2212,BRMC,2023-10-19 09:20:09,2023-10-25 03:19:20,Name_CNKUP,SeatVXU,Economy,339.37,No Extras,0,Pending,GateFH,C,ClaimLLQ,138.0,1,LOCREB,TypeITI,Pilot_USXI,Crew_YJWF,False,Vegetarian,Available,False,True,True,1,False,Lufthansa
1823,BRKK,2023-06-15 15:47:12,2023-09-02 15:58:19,Name_NSIWB,SeatLDD,Business,218.99,Extra Baggage,4851,Cancelled,GateXS,A,ClaimDTS,1896.2,0,LOCYUE,TypeUQL,Pilot_VQUZ,Crew_DQUO,True,Non-Vegetarian,Not Available,False,True,True,0,True,Singapore Airlines
8084,BECY,2023-04-22 10:50:21,2023-08-10 05:02:42,Name_ZJCOL,SeatLKH,Economy,137.54,No Extras,0,Confirmed,GateNG,B,ClaimQWL,2634.2,1,LOCTCW,TypeIFJ,Pilot_ENXX,Crew_SXFW,False,Vegan,Available,False,True,False,1,False,JetBlue Airways
1535,BBOE,2023-08-21 12:31:48,2023-11-13 19:03:59,Name_SINOW,SeatDJL,First,837.6,Meal,2512,Pending,GateSG,C,ClaimFNT,2022.5,1,LOCADM,TypeLZU,Pilot_AVWU,Crew_BUNJ,False,Vegetarian,Not Available,True,False,False,1,True,Emirates
4010,BEUP,2023-03-26 10:43:54,2023-09-14 21:12:43,Name_KKCKA,SeatAEA,First,264.96,Extra Baggage,0,Pending,GateNU,B,ClaimZWS,4138.5,0,LOCMEW,TypeYIQ,Pilot_VCFC,Crew_GPPC,False,Vegan,Not Available,True,False,True,0,False,Air Canada
8537,BQZG,2023-09-04 01:32:10,2023-11-09 23:41:45,Name_DUYTJ,SeatQNB,First,646.13,No Extras,0,Confirmed,GateLY,C,ClaimZFK,1606.2,2,LOCQVD,TypeOYA,Pilot_KYLK,Crew_CLEL,True,Non-Vegetarian,Available,True,False,False,2,False,Qantas
1949,BBNR,2023-02-19 19:03:44,2023-03-01 01:20:21,Name_RAUCY,SeatHXX,Economy,465.16,Meal,0,Confirmed,GateWO,B,ClaimZWP,222.3,0,LOCIWQ,TypeFRU,Pilot_ENMR,Crew_THGP,True,Vegetarian,Available,True,False,True,0,True,British Airways
1543,BYLQ,2023-11-17 04:56:37,2023-11-24 06:25:28,Name_CSRMC,SeatRPS,Business,529.48,Meal,0,Cancelled,GateWZ,B,ClaimJTX,169.5,0,LOCGRW,TypeQCD,Pilot_MYBR,Crew_EKRT,True,Vegan,Available,True,False,True,0,False,Delta Air Lines
4900,BYFE,2023-06-17 19:38:27,2023-08-19 18:13:00,Name_YWRSH,SeatPZC,Business,558.34,No Extras,0,Pending,GateIO,D,ClaimVIP,1510.6,0,LOCGOA,TypeZRQ,Pilot_XQZH,Crew_PFGM,False,No Meal,Not Available,False,True,False,0,False,British Airways
5224,BUUV,2023-01-23 01:14:25,2023-10-03 05:01:10,Name_NZXZA,SeatDBA,Business,637.41,Meal,0,Pending,GateBB,D,ClaimTHV,6075.8,1,LOCXRF,TypeEUI,Pilot_VEKL,Crew_JNSU,True,Vegetarian,Not Available,False,True,True,1,False,Spirit Airlines
3866,BGYR,2023-03-20 08:19:58,2023-06-29 01:27:16,Name_AHLHK,SeatWXJ,First,806.74,Meal,2026,Confirmed,GateKH,C,ClaimJXT,2417.1,1,LOCSRM,TypePSC,Pilot_DJDO,Crew_HEUR,True,Vegan,Available,True,False,False,1,True,Allegiant Air
3246,BTKE,2023-02-21 07:25:45,2023-10-11 07:35:33,Name_NRLHA,SeatYKD,First,217.94,Meal,0,Cancelled,GateCC,D,ClaimVZI,5568.2,0,LOCIIR,TypeVID,Pilot_PCCL,Crew_WUCX,True,Vegetarian,Available,False,True,True,0,False,Alaska Airlines
2836,BFGC,2023-04-22 18:18:06,2023-08-02 01:50:25,Name_UJENH,SeatLQU,Economy,348.01,Extra Baggage,0,Cancelled,GatePE,B,ClaimSUG,2431.5,2,LOCLAI,TypeRDS,Pilot_LFVP,Crew_MNLV,False,Vegetarian,Available,False,True,True,2,False,United Airlines
9268,BCYY,2023-05-11 01:48:42,2023-08-26 05:18:29,Name_XZLDR,SeatEBM,First,158.01,Meal,0,Cancelled,GateIJ,D,ClaimUKX,2571.5,2,LOCTLY,TypePZZ,Pilot_CDCC,Crew_SPLS,False,Vegetarian,Available,True,False,True,2,False,United Airlines
9560,BBTD,2023-08-30 07:13:19,2023-12-19 12:55:18,Name_OFKMT,SeatUME,First,711.44,Meal,0,Pending,GateAK,B,ClaimAHC,2669.7,0,LOCHZU,TypeAFT,Pilot_TCPX,Crew_BSPA,True,Vegetarian,Not Available,False,True,True,0,True,Emirates
